Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0100001,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/PW_0000417,"ubiquitin, ubiquitin-like/proteasome degradation pathway",,"The pathway for the ATP-dependent non-lysosomal proteolysis catalyzed by the 26S proteasome and for which ubiquitination, the post-translational covalent conjugation of ubiquitin, or ubiquitin-like, to target proteins is a key signal.",false,,,http://purl.obolibrary.org/obo/PW_0000325,,"The pathway for the ATP-dependent non-lysosomal proteolysis catalyzed by the 26S proteasome and for which ubiquitination, the post-translational covalent conjugation of ubiquitin, or ubiquitin-like, to target proteins is a key signal.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000325,,,,,,,,PW:0000417,,,"ubiquitin, ubiquitin-like/proteasome degradation pathway",,PW:0000417,
http://purl.obolibrary.org/obo/PW_0002580,nicotinamide adenine dinucleotide metabolic pathway,NAD metabolic pathway|SMP:00129|SMP:00124,"Those metabolic reactions involved in the synthesis and utilization of nicotinamide adenine dinucleotide (NAD). There are several routes leading to NAD biosynthesis from various sources. NAD, in addition to its well known role as a cofactor in redox reactions, also serves as a substrate for several classes of enzymes.",false,,,http://purl.obolibrary.org/obo/PW_0000135,,"Those metabolic reactions involved in the synthesis and utilization of nicotinamide adenine dinucleotide (NAD). There are several routes leading to NAD biosynthesis from various sources. NAD, in addition to its well known role as a cofactor in redox reactions, also serves as a substrate for several classes of enzymes.",,NAD metabolic pathway,,pathway,SMP:00129|SMP:00124,,http://purl.obolibrary.org/obo/PW_0000135,,,,vpetri,2016-06-01T13:58:17Z,,,PW:0002580,,,nicotinamide adenine dinucleotide metabolic pathway,,PW:0002580,
http://purl.obolibrary.org/obo/PW_0002489,melatonin signaling pathway,,"Melatonin, in human and other organisms derived from tryptophan, is a monoamine with antioxidant properties and involved in the synchronization of the circadian rhythms. Melatonin signals through three receptors types of which two are present in humans and other mammals. They are G protein coupled receptors (GPCR).",false,,,http://purl.obolibrary.org/obo/PW_0000059|http://purl.obolibrary.org/obo/PW_0000466|http://purl.obolibrary.org/obo/PW_0001162,,"Melatonin, in human and other organisms derived from tryptophan, is a monoamine with antioxidant properties and involved in the synchronization of the circadian rhythms. Melatonin signals through three receptors types of which two are present in humans and other mammals. They are G protein coupled receptors (GPCR).",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000059|http://purl.obolibrary.org/obo/PW_0000466|http://purl.obolibrary.org/obo/PW_0001162,,,,VPetri,2016-02-05T12:33:57Z,,,PW:0002489,,,melatonin signaling pathway,,PW:0002489,
http://purl.obolibrary.org/obo/PW_0002544,dihydromorphine pharmacodynamics pathway,SMP:00689,The pathway of dihydromorphine-target interaction and of the biochemical or physiological responses to drug. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002542,,The pathway of dihydromorphine-target interaction and of the biochemical or physiological responses to drug. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00689,,http://purl.obolibrary.org/obo/PW_0002542,,,,VPetri,2016-02-25T08:56:41Z,,,PW:0002544,,,dihydromorphine pharmacodynamics pathway,,PW:0002544,
http://purl.obolibrary.org/obo/KEGG_00770,KEGG_00770,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0000167,,,,,,,,,,true,KEGG:00770,
http://purl.obolibrary.org/obo/PW_0001793,tenoxicam drug pathway,,"The pharmacokinetics and pharmacodynamics pathway of tenoxicam, a non-steroidal anti-inflammatory drug used in the treatment of osteoarthritis, rheumatoid arthritis. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001170,,"The pharmacokinetics and pharmacodynamics pathway of tenoxicam, a non-steroidal anti-inflammatory drug used in the treatment of osteoarthritis, rheumatoid arthritis. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001170,,,,VPetri,2015-08-10T14:58:08Z,,,PW:0001793,,,tenoxicam drug pathway,,PW:0001793,
http://purl.obolibrary.org/obo/PW_0002117,citalopram pharmacokinetics pathway,SMP:00627,"The pathway of processing - absorption, distribution, metabolism or elimination - of citalopram. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002116,,"The pathway of processing - absorption, distribution, metabolism or elimination - of citalopram. Genetic variations can result in changes in the availability of the drug.",,,,pathway,SMP:00627,,http://purl.obolibrary.org/obo/PW_0002116,,,,VPetri,2015-10-27T15:07:23Z,,,PW:0002117,,,citalopram pharmacokinetics pathway,,PW:0002117,
http://purl.obolibrary.org/obo/PW_0000798,catecholamine signaling pathway,,"Catecholamines act as hormones and neurotransmitters. The major catecholamines are dopamine, epinephrine and norepinephrine. They are derived from tyrosine and are not to be confused with tyrosine-based hormones.",false,,,http://purl.obolibrary.org/obo/PW_0000466,,"Catecholamines act as hormones and neurotransmitters. The major catecholamines are dopamine, epinephrine and norepinephrine. They are derived from tyrosine and are not to be confused with tyrosine-based hormones.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000466,,,,VPetri,2010-06-18T04:09:20Z,,,PW:0000798,,,catecholamine signaling pathway,,PW:0000798,
http://purl.obolibrary.org/obo/PW_0002336,antiarrhythmic drug pathway,,The pharmacokinetics and pharmacodynamics pathway of drugs used in the treatment of arrythmias.  Some beta receptor and channel blockers may also act as antiarrhythmic agents. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0000920,,The pharmacokinetics and pharmacodynamics pathway of drugs used in the treatment of arrythmias.  Some beta receptor and channel blockers may also act as antiarrhythmic agents. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000920,,,,VPetri,2015-12-08T14:42:44Z,,,PW:0002336,,,antiarrhythmic drug pathway,,PW:0002336,
http://purl.obolibrary.org/obo/PW_0001549,diabetic angiopathy pathway,,,false,,,http://purl.obolibrary.org/obo/PW_0001548,,,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001548,,,,VPetri,2014-05-15T11:48:28Z,,,PW:0001549,,,diabetic angiopathy pathway,,PW:0001549,
http://purl.obolibrary.org/obo/PW_0001380,glutamate degradation pathway I,,Those metabolic reactions involved in the deamination pathway of glutamate degradation that is found in microorganisms and plants. It results in ammonia and the 2-oxoglutarate compound which is fed into the citric acid cycle.,false,,,http://purl.obolibrary.org/obo/PW_0001263,,Those metabolic reactions involved in the deamination pathway of glutamate degradation that is found in microorganisms and plants. It results in ammonia and the 2-oxoglutarate compound which is fed into the citric acid cycle.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001263,,,,VPetri,2013-06-19T14:06:34Z,,,PW:0001380,,,glutamate degradation pathway I,,PW:0001380,
http://purl.obolibrary.org/obo/PW_0001289,carotene metabolic pathway,,"Those metabolic reactions involved in the synthesis, utilization and/or degradation of carotene collectively referring to several related unsaturated hydrocarbon compounds that are synthesized by plants. Some are vitamin precursors, such as the beta-carotene precursor of vitamin A.",false,,,http://purl.obolibrary.org/obo/PW_0000005,,"Those metabolic reactions involved in the synthesis, utilization and/or degradation of carotene collectively referring to several related unsaturated hydrocarbon compounds that are synthesized by plants. Some are vitamin precursors, such as the beta-carotene precursor of vitamin A.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000005,,,,VPetri,2013-05-13T12:52:07Z,,,PW:0001289,,,carotene metabolic pathway,,PW:0001289,
http://purl.obolibrary.org/obo/PW_0001718,perindopril pharmacodynamics pathway,SMP:00152,The pathway of perindopril-target interaction and of the biochemical or physiological responses to drug. The drug is an ACE inhibitor used for the treatment of hypertension and also for other cardiovascular and kidney diseases. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0001716|http://purl.obolibrary.org/obo/PW_0001231,,The pathway of perindopril-target interaction and of the biochemical or physiological responses to drug. The drug is an ACE inhibitor used for the treatment of hypertension and also for other cardiovascular and kidney diseases. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00152,,http://purl.obolibrary.org/obo/PW_0001716|http://purl.obolibrary.org/obo/PW_0001231,,,,VPetri,2015-06-05T13:07:48Z,,,PW:0001718,,,perindopril pharmacodynamics pathway,,PW:0001718,
http://purl.obolibrary.org/obo/PW_0000385,G2/M DNA replication checkpoint pathway,,Those pathways that assure the genome is replicated only once per cell cycle. The checkpoints control for damaged and un-replicated DNA. Un-replicated DNA signals to block the cell cycle from proceeding. The mechanism by which the cell detects un-replicated DNA is not known.,false,,,http://purl.obolibrary.org/obo/PW_0000096,,Those pathways that assure the genome is replicated only once per cell cycle. The checkpoints control for damaged and un-replicated DNA. Un-replicated DNA signals to block the cell cycle from proceeding. The mechanism by which the cell detects un-replicated DNA is not known.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000096,,,,,,,,PW:0000385,,,G2/M DNA replication checkpoint pathway,,PW:0000385,
http://purl.obolibrary.org/obo/PW_0001100,tramadol pharmacodynamics pathway,SMP:00671,"The pathway of tramadol-target interaction and of the biochemical or physiological responses to drug. Tramadol is an analgesic used for the treatment of pain. The drug and its o-desmethyl metabolite are weak, but selective opiate receptor 3 (OP3) agonists. Genetic variations can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001098,,"The pathway of tramadol-target interaction and of the biochemical or physiological responses to drug. Tramadol is an analgesic used for the treatment of pain. The drug and its o-desmethyl metabolite are weak, but selective opiate receptor 3 (OP3) agonists. Genetic variations can cause differences in the response of the organism to the drug.",,,,pathway,SMP:00671,,http://purl.obolibrary.org/obo/PW_0001098,,,,VPetri,2012-08-03T11:41:20Z,,,PW:0001100,,,tramadol pharmacodynamics pathway,,PW:0001100,
http://purl.obolibrary.org/obo/PW_0002048,esmolol pharmacodynamics pathway,SMP:00301,The pathway of esmolol-target interaction and of the biochemical or physiological responses to drug. The drug is a selective antagonist of beta adrenergic type 1 receptor. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002046,,The pathway of esmolol-target interaction and of the biochemical or physiological responses to drug. The drug is a selective antagonist of beta adrenergic type 1 receptor. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00301,,http://purl.obolibrary.org/obo/PW_0002046,,,,VPetri,2015-10-09T13:04:05Z,,,PW:0002048,,,esmolol pharmacodynamics pathway,,PW:0002048,
http://purl.obolibrary.org/obo/PW_0001585,vitamin A deficiency pathway,deficiency of vitamin A pathway|hypovitaminosis A pathway|SMP:00336,,false,,,http://purl.obolibrary.org/obo/PW_0001584,,,,deficiency of vitamin A pathway|hypovitaminosis A pathway,,pathway,SMP:00336,,http://purl.obolibrary.org/obo/PW_0001584,,,,VPetri,2015-01-23T09:29:49Z,,,PW:0001585,,,vitamin A deficiency pathway,,PW:0001585,
http://purl.obolibrary.org/obo/GO_0030070,GO_0030070,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0001758,,,,,,,,,,true,GO:0030070,
http://purl.obolibrary.org/obo/PW_0002300,nervous system lysosomal storage disease pathway,,The lysosomal storage disease pathways affecting the nervous system.,false,,,http://purl.obolibrary.org/obo/PW_0001630|http://purl.obolibrary.org/obo/PW_0001646,,The lysosomal storage disease pathways affecting the nervous system.,PW:0002020,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001630|http://purl.obolibrary.org/obo/PW_0001646,,,,VPetri,2015-11-24T13:55:10Z,,,PW:0002300,,,nervous system lysosomal storage disease pathway,,PW:0002300,
